HFA ID,Address,Building Units,Owner Name,HUD LIHTC ID,BBL / Parcel ID,BIN (NYC DOB),Census Tract (2020),Assembly District,State Senate District,Congressional District,latitude,longitude,Property name,Total Project Units,Number of buildings in project,Management name,Contact address,Contact phone,Contact email,County,New Construction / Rehab,Placed-in-Service date,Floodplain 100-yr / 500-yr flag,School district name,School district SDL code,x,y
2303,"120-14 Lawrenceville St, Kingston, 12401",8,Norwich Corp.,NY-18-90016,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-16 Lawrenceville St, Kingston, 12401",8,Norwich Corp.,NY-18-90018,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,9/29/2016,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-17 Lawrenceville St, Kingston, 12401",16,Norwich Corp.,NY-18-90019,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,9/27/2016,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2305,"571 East 167th ST, Bronx, 10456",112,St. Augustine Apartments LLC,NY-19-90006,2026110001,2128904,36005018502,79,32,15,40.829454,-73.904926,St. Augustine Apartments,112,1,The Wavecrest Management Team LTD.,,,,Bronx,New Construction,8/23/2018,Not in floodplain,NYC GEOG DIST # 9 - BRONX,320900,592335.2089629694,4520402.068723578
2308,"26-1 1st St, Astoria, NY 11102",405,HLP 1 LIRU LLC,NY-21-90406,4009157501,4617681,36081008700,36,59,14,40.776982,-73.935377,Hallets Point,405,1,ROYAL REALTY CORP.,,,,Queens,New Construction,1/31/2019,100-year,NYC GEOG DIST #30 - QUEENS,343000,589838.3103672732,4514545.586540068
2309,"229 Cherry Street, New York, 10002",205,229 Cherry Street LLC,NY-19-90109,1002487501,1089772,36061000600,65,27,10,40.710457,-73.991239,229 Cherry Street,205,1,The Wavecrest Management Team LTD.,,,,New York,New Construction,6/30/2018,Not in floodplain,NYC GEOG DIST # 1 - MANHATTAN,310100,585209.1838737181,4507105.125024439
2312,"553 West 30th Street, New York, 11249",111,15 HY Base Unit Owner LLC,NY-19-90179,1007027502,1089411,36061009903,75,47,12,40.753267,-74.002841,553 West 30th Street,392,1,"RA Management, LLC",,,,New York,New Construction,7/31/2019,Not in floodplain,NYC GEOG DIST # 2 - MANHATTAN,310200,584175.1849778191,4511846.137399487
2313,"501-511 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90022,,NA,36055014602,138,54,25,43.096262,-77.750501,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276155.6477914945,4775176.96104455
2313,"513-523 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90023,,NA,36055014602,138,54,25,43.096261,-77.750793,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276131.87903956097,4775177.630089164
2313,"525-535 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90024,,NA,36055014602,138,54,25,43.09626,-77.751085,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276108.1102864628,4775178.299216732
2313,"537-547 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90025,,NA,36055014602,138,54,25,43.096362,-77.751389,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276083.7404795724,4775190.439556618
2313,"549-559 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90026,,NA,36055014602,138,54,25,43.096515,-77.751593,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276067.69545291585,4775207.976732845
2313,"561-571 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90027,,NA,36055014602,138,54,25,43.096667,-77.751797,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276051.6468634225,4775225.402891439
2313,"573-583 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90028,,NA,36055014602,138,54,25,43.096874,-77.751993,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276036.45005749725,4775248.915945527
2313,"568-574 Mimosa Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90029,,NA,36055014602,138,54,25,43.096705,-77.751848,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276047.6347291324,4775229.759437532
2313,"560-566 Mimosa Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90030,,NA,36055014602,138,54,25,43.096604,-77.751712,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276058.3349812067,4775218.179006639
2313,"548-558 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90031,,NA,36055014602,138,54,25,43.096502,-77.751576,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276069.0316235472,4775206.487535203
2313,"536-546 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90032,,NA,36055014602,138,54,25,43.096349,-77.751372,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276085.076657297,4775188.95036241
2313,"528-534 Mimosa Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90033,,NA,36055014602,138,54,25,43.09637,-77.751115,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276106.0697474226,4775190.595851076
2313,"516-526 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90034,,NA,36055014602,138,54,25,43.096371,-77.750914,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276122.4322222016,4775190.169848893
2313,"504-514 Mimosa Drive, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90035,,NA,36055014602,138,54,25,43.096371,-77.750611,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276147.09254553437,4775189.360323712
2313,"401-413 Purple Leaf Lane, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90036,,NA,36055014602,138,54,25,43.097182,-77.750631,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276148.4213711752,4775279.482485505
2313,"415-427 Purple Leaf Lane, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90037,,NA,36055014602,138,54,25,43.097316,-77.751066,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276113.50699504797,4775295.5266014645
2313,"429-435 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90038,,NA,36055014602,138,54,25,43.097448,-77.751243,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276099.58301137947,4775310.659331387
2313,"437-443 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90039,,NA,36055014602,138,54,25,43.097581,-77.75142,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276085.6627374921,4775325.903151213
2313,"445-451 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90040,,NA,36055014602,138,54,25,43.097714,-77.751597,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276071.7425271759,4775341.1470020795
2313,"453-459 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90041,,NA,36055014602,138,54,25,43.097846,-77.751775,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276057.73734800867,4775356.282497804
2313,"461-471 Purple Leaf Lane, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90042,,NA,36055014602,138,54,25,43.09811,-77.751843,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276053.16603192704,4775385.783787484
2313,"460-466 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90043,,NA,36055014602,138,54,25,43.098028,-77.751726,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276062.38900094776,4775376.364252769
2313,"452-458 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90044,,NA,36055014602,138,54,25,43.097923,-77.751667,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276066.8077770367,4775364.545385995
2313,"444-450 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90045,,NA,36055014602,138,54,25,43.09779,-77.75149,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276080.72792402597,4775349.301522368
2313,"436-442 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90046,,NA,36055014602,138,54,25,43.097658,-77.751313,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276094.6517811475,4775334.168748657
2313,"428-434 Purple Leaf Lane, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90047,,NA,36055014602,138,54,25,43.097525,-77.751136,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276108.572055051,4775318.924947106
2313,"414-426 Purple Leaf Lane, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90048,,NA,36055014602,138,54,25,43.097392,-77.750959,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276122.4923925295,4775303.681176596
2313,"400-412 Purple Leaf Lane, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90049,,NA,36055014602,138,54,25,43.097291,-77.750636,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276148.41181349475,4775291.60125924
2313,"301-307 Forsythia Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90050,,NA,36055014602,138,54,25,43.098063,-77.750494,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276162.7829222504,4775376.959349277
2313,"309-315 Forsythia Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90051,,NA,36055014602,138,54,25,43.098241,-77.750738,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276143.5739485848,4775397.37969174
2313,"317-323 Forsythia Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90052,,NA,36055014602,138,54,25,43.098409,-77.750955,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276126.52601202927,4775416.617362676
2313,"325-331 Forsythia Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90053,,NA,36055014602,138,54,25,43.098568,-77.751178,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276108.95705041126,4775434.871583035
2313,"300-312 Forsythia Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90054,,NA,36055014602,138,54,25,43.098262,-77.750558,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276158.299756016,4775399.231040028
2313,"314-326 Forsythia Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90055,,NA,36055014602,138,54,25,43.098543,-77.750923,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276129.6188920454,4775431.413752453
2313,"328-340 Forsythina Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90056,,NA,36055014602,138,54,25,43.098793,-77.751131,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276113.60254748806,4775459.734243819
2313,"200-212 Privet Way, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90057,,NA,36055014602,138,54,25,43.099406,-77.750694,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276151.40224413713,4775526.645739484
2313,"214-226 Privet Way, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90058,,NA,36055014602,138,54,25,43.099523,-77.750693,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276151.9101919742,4775539.636958506
2313,"241-251 Privet Way, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90059,,NA,36055014602,138,54,25,43.099725,-77.750841,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276140.60200883035,4775562.4662711
2313,"229-239 Privet Way, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90060,,NA,36055014602,138,54,25,43.099624,-77.750842,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276140.15237361187,4775551.251994128
2313,"215-227 Privet Way, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90061,,NA,36055014602,138,54,25,43.099524,-77.750843,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276139.70638487965,4775540.148776199
2313,"201-213 Privet Way, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90062,,NA,36055014602,138,54,25,43.099407,-77.750844,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276139.1984137343,4775527.157557212
2313,"102-108 Norway Spruce, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90063,,NA,36055014602,138,54,25,43.099435,-77.752177,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276030.8167758693,4775533.829578326
2313,"110-116 Norway Spruce, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90064,,NA,36055014602,138,54,25,43.09957,-77.751982,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276047.178910299,4775548.301295123
2313,"118-128 Norway Spruce, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90065,,NA,36055014602,138,54,25,43.099862,-77.751789,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276063.95084095106,4775580.214642585
2313,"130-140 Norway Spruce, Rochester, 14624",6,"Cedars of Chili, LLC",NY-18-90066,,NA,36055014602,138,54,25,43.100026,-77.751772,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276065.93250476243,4775598.382867486
2313,"117-123 Norway Spruce, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90067,,NA,36055014602,138,54,25,43.099782,-77.751909,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276053.89313259034,4775571.650663478
2313,"109-115 Norway Spruce, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90068,,NA,36055014602,138,54,25,43.099748,-77.751941,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276051.1648707524,4775567.960191922
2313,"101-107 Norway Spruce, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90069,,NA,36055014602,138,54,25,43.099537,-77.75225,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,276025.2478942162,4775545.352725181
2313,"002-014 Blue Spruce Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90070,,NA,36055014602,138,54,25,43.099071,-77.752945,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275966.9863465985,4775495.457361058
2313,"016-028 Blue Spruce Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90071,,NA,36055014602,138,54,25,43.098862,-77.752944,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275966.30512971384,4775472.243376858
2313,"030-042 Blue Spruce Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90072,,NA,36055014602,138,54,25,43.098654,-77.752943,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275965.627565163,4775449.1404522145
2313,"044-050 Blue Spruce Drive, Rochester, 14624",5,"Cedars of Chili, LLC",NY-18-90073,,NA,36055014602,138,54,25,43.098534,-77.752942,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275965.27109597455,4775435.810710896
2313,"052-058 Blue Spruce Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90074,,NA,36055014602,138,54,25,43.098415,-77.752941,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275964.91827685747,4775422.592028695
2313,"060-072 Blue Spruce Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90075,,NA,36055014602,138,54,25,43.098195,-77.752949,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275963.46447197406,4775398.180463287
2313,"074-086 Blue Spruce Drive, Rochester, 14624",7,"Cedars of Chili, LLC",NY-18-90076,,NA,36055014602,138,54,25,43.098057,-77.753121,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275948.9627275689,4775383.314251193
2313,"035-041 Blue Spruce Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90077,,NA,36055014602,138,54,25,43.098653,-77.753092,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275953.49767260865,4775449.427805679
2313,"027-033 Blue Spruce Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90078,,NA,36055014602,138,54,25,43.098772,-77.753093,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275953.85051784036,4775462.646488564
2313,"019-025 Blue Spruce Drive, Rochester, 14624",4,"Cedars of Chili, LLC",NY-18-90079,,NA,36055014602,138,54,25,43.098892,-77.753094,Cedars of Chili,321,60,Winn Residential,,,,Monroe,Preservation / Rehab,9/24/2018,Not in floodplain,CHURCHVILLE-CHILI CSD,261501,275954.20701335813,4775475.976230565
